2017,1,7,16,-122,-189,10361,260,31,2,0,-9999
2017,1,7,17,-106,-183,10359,230,51,2,0,-9999
2017,1,7,18,-89,-178,10351,290,57,2,0,-9999
2017,1,7,19,-83,-172,10344,280,51,4,0,-9999
2017,1,7,20,-72,-183,10343,280,67,4,0,-9999
2017,1,7,21,-72,-189,10344,280,51,2,0,-9999
2017,1,7,22,-78,-194,10350,280,62,2,0,-9999
2017,1,7,23,-83,-194,10356,290,72,2,0,-9999
2017,1,8,0,-94,-189,10365,290,77,2,0,-9999
2017,1,8,1,-100,-189,10373,290,62,0,0,-9999
2017,1,8,2,-106,-183,10374,300,51,0,0,-9999
2017,1,8,3,-111,-189,10378,320,51,0,0,-9999
2017,1,8,4,-117,-206,10386,320,82,0,0,-9999
2017,1,8,5,-122,-217,10394,320,72,0,0,-9999
2017,1,8,6,-133,-217,10399,330,72,0,0,-9999
2017,1,8,7,-133,-217,10398,320,57,0,0,-9999
2017,1,8,8,-139,-217,10399,320,57,0,0,-9999
2017,1,8,9,-139,-217,10403,320,41,0,0,-9999
2017,1,8,10,-144,-217,10407,300,31,0,0,-9999
2017,1,8,11,-150,-217,10413,290,46,0,0,-9999
2017,1,8,12,-150,-217,10417,310,36,0,0,-9999
2017,1,8,13,-156,-217,10418,310,26,2,0,-9999
2017,1,8,14,-150,-211,10422,290,26,2,0,-9999
2017,1,8,15,-139,-206,10428,280,36,2,0,-9999
2017,1,8,16,-128,-211,10429,-9999,-9999,2,0,-9999
2017,1,8,17,-111,-211,10419,170,36,2,0,-9999
2017,1,8,18,-100,-211,10409,-9999,-9999,4,0,-9999
2017,1,8,19,-89,-211,10401,190,31,4,-1,-9999
2017,1,8,20,-72,-206,10396,190,51,-9999,0,-9999
2017,1,8,21,-72,-200,10387,-9999,26,6,0,-9999
2017,1,8,22,-78,-189,10384,190,46,-9999,0,-9999
2017,1,8,23,-83,-183,10377,190,41,-9999,0,-9999
2017,1,9,0,-89,-178,10372,170,41,-9999,0,-1
2017,1,9,1,-89,-172,10368,170,51,-9999,0,-9999
2017,1,9,2,-89,-172,10360,190,51,-9999,0,-9999
2017,1,9,3,-83,-172,10348,170,46,8,0,-9999
2017,1,9,4,-83,-172,10334,180,62,-9999,0,-9999
2017,1,9,5,-78,-172,10316,170,72,-9999,0,-9999
2017,1,9,6,-67,-172,10315,200,57,-9999,0,-9999
2017,1,9,7,-67,-150,10291,190,77,-9999,0,-9999
2017,1,9,8,-61,-139,10296,200,51,-9999,0,-9999
2017,1,9,9,-56,-128,10284,200,77,8,0,-9999
2017,1,9,10,-50,-117,10273,200,88,-9999,0,-9999
2017,1,9,11,-50,-111,10275,210,62,-9999,0,-9999
2017,1,9,12,-56,-106,10275,200,46,2,0,-9999
2017,1,9,13,-56,-106,10271,200,46,2,0,-9999
2017,1,9,14,-56,-100,10279,200,36,-9999,0,-9999
2017,1,9,15,-50,-100,10277,190,46,8,0,-9999
2017,1,9,16,-33,-94,10273,210,62,-9999,0,-9999
2017,1,9,17,-28,-94,10273,220,41,-9999,0,-9999
2017,1,9,18,-22,-94,10265,210,51,-9999,0,-9999
2017,1,9,19,-22,-94,10255,200,26,-9999,0,-9999
2017,1,9,20,-17,-94,10242,160,41,-9999,0,-9999
2017,1,9,21,-17,-89,10251,200,36,8,0,-9999
2017,1,9,22,-11,-83,10244,170,57,-9999,0,-9999
2017,1,9,23,-22,-56,10229,170,41,-9999,-1,-9999
2017,1,10,0,-22,-50,10224,160,46,-9999,-1,-1
2017,1,10,1,-17,-56,10207,150,51,-9999,0,-9999
2017,1,10,2,-11,-61,10199,160,46,-9999,0,-9999
2017,1,10,3,-6,-61,10190,150,57,8,0,-9999
2017,1,10,4,6,-61,10178,170,72,-9999,0,-9999
2017,1,10,5,11,-56,10167,170,51,-9999,-1,-9999
2017,1,10,6,17,-56,10149,170,67,-9999,-1,-1
2017,1,10,7,22,-50,10136,180,72,-9999,-1,-9999
2017,1,10,8,28,-44,10124,170,72,-9999,0,-9999
2017,1,10,9,33,-33,10111,200,93,8,0,-9999
2017,1,10,10,33,-28,10100,190,77,-9999,-1,-9999
2017,1,10,11,33,-11,10086,180,67,-9999,-1,-9999
2017,1,10,12,39,-11,10069,190,103,-9999,-1,-1
2017,1,10,13,50,6,10055,180,72,-9999,-1,-9999
2017,1,10,14,56,17,10042,180,82,-9999,-1,-9999
2017,1,10,15,56,28,10026,180,93,8,3,-9999
2017,1,10,16,61,39,10000,180,98,-9999,13,-9999
2017,1,10,17,78,50,9978,190,103,-9999,3,-9999
2017,1,10,18,89,56,9947,190,139,-9999,-1,18
2017,1,10,19,89,61,9929,200,129,-9999,0,-9999
2017,1,10,20,100,72,-9999,190,118,-9999,5,-9999
2017,1,10,21,111,83,9915,220,139,8,25,-9999
2017,1,10,22,78,39,9956,250,139,-9999,13,-9999
2017,1,10,23,50,0,9990,260,175,-9999,-1,-9999
2017,1,11,0,28,-22,10019,250,144,-9999,0,43
2017,1,11,1,6,-39,10051,260,129,-9999,0,-9999
2017,1,11,2,-6,-56,10081,270,129,-9999,0,-9999
2017,1,11,3,-11,-61,10104,250,93,6,0,-9999
2017,1,11,4,-22,-78,10137,260,118,2,0,-9999
2017,1,11,5,-22,-72,10150,260,103,2,0,-9999
2017,1,11,6,-22,-72,10155,250,57,2,0,-9999
2017,1,11,7,-28,-67,10164,260,72,-9999,0,-9999
2017,1,11,8,-28,-67,10170,250,62,4,0,-9999
2017,1,11,9,-28,-67,10160,220,31,8,0,-9999
2017,1,11,10,-28,-67,10158,210,31,-9999,0,-9999
2017,1,11,11,-22,-61,10165,210,26,-9999,0,-9999
2017,1,11,12,-22,-61,10150,180,36,-9999,0,-9999
2017,1,11,13,-17,-50,10145,180,51,-9999,0,-9999
2017,1,11,14,-6,-39,10137,170,41,-9999,0,-9999
2017,1,11,15,6,-39,10131,170,41,8,0,-9999
2017,1,11,16,22,-28,10123,190,36,-9999,0,-9999
2017,1,11,17,44,-22,10109,200,57,-9999,0,-9999
2017,1,11,18,56,6,10093,190,67,-9999,0,-9999
2017,1,11,19,56,28,10074,180,36,-9999,0,-9999
2017,1,11,20,61,44,10062,200,51,-9999,-1,-9999
2017,1,11,21,61,50,10048,180,41,8,-1,-9999
2017,1,11,22,72,61,10039,160,36,-9999,-1,-9999
2017,1,11,23,67,61,10053,10,26,9,-1,-9999
2017,1,12,0,50,39,10040,20,77,-9999,33,30
2017,1,12,1,28,17,10050,20,46,-9999,23,-9999
2017,1,12,2,22,6,10060,360,88,-9999,46,-9999
2017,1,12,3,11,-6,10072,10,72,8,-1,-9999
2017,1,12,4,11,-11,10080,20,57,-9999,0,-9999
2017,1,12,5,-6,-22,10096,360,88,-9999,0,-9999
2017,1,12,6,-6,-22,10107,10,46,-9999,0,71
2017,1,12,7,-22,-39,10115,360,57,-9999,0,-9999
2017,1,12,8,-22,-39,10128,360,82,-9999,-1,-9999
2017,1,12,9,-28,-44,10142,350,82,8,-1,-9999
2017,1,12,10,-33,-50,10132,10,51,-9999,-1,-9999
2017,1,12,11,-33,-50,10136,350,93,-9999,-1,-9999
2017,1,12,12,-33,-50,10128,10,67,-9999,15,13
2017,1,12,13,-33,-56,10143,350,77,-9999,5,-9999
2017,1,12,14,-44,-67,10164,320,72,-9999,-1,-9999
